,time,client_idx,neighbors,round_idx,epoch,data_size,train_loss,test_loss,test_acc,0_precision,0_recall,0_f1-score,0_support,1_precision,1_recall,1_f1-score,1_support,2_precision,2_recall,2_f1-score,2_support,3_precision,3_recall,3_f1-score,3_support,4_precision,4_recall,4_f1-score,4_support,5_precision,5_recall,5_f1-score,5_support,6_precision,6_recall,6_f1-score,6_support,7_precision,7_recall,7_f1-score,7_support,8_precision,8_recall,8_f1-score,8_support,9_precision,9_recall,9_f1-score,9_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support
10,2024-10-27 22:41:52.788109,2,[0],1,0,18786,2.1843230990146068,2.1352210550308226,0.4737,0.2979828850855746,0.9948979591836735,0.45860771401693323,980.0,0.8267363704256908,0.9753303964757709,0.8949070331447049,1135.0,0.6682242990654206,0.41569767441860467,0.5125448028673835,1032.0,0.5038167938931297,0.7188118811881188,0.5924112607099143,1010.0,0.0,0.0,0.0,982.0,0.0,0.0,0.0,892.0,0.9959183673469387,0.2546972860125261,0.4056525353283458,958.0,0.34281437125748504,0.8910505836575876,0.49513513513513513,1028.0,0.8944281524926686,0.3131416837782341,0.46387832699619774,974.0,0.7291666666666666,0.03468780971258672,0.06622516556291391,1009.0,0.5259087906233575,0.4598315274427103,0.3889361973761528,10000.0,0.5342236603050186,0.4737,0.40086893825427394,10000.0
11,2024-10-27 22:41:56.162353,2,[0],1,1,18786,2.05147478884839,1.9518148317337036,0.4867,0.3402242466713385,0.9908163265306122,0.5065206051121544,980.0,0.6921182266009852,0.9903083700440528,0.814787966654585,1135.0,0.6196078431372549,0.45930232558139533,0.5275459098497496,1032.0,0.534156976744186,0.7277227722772277,0.6160938809723386,1010.0,1.0,0.0010183299389002036,0.002034587995930824,982.0,0.0,0.0,0.0,892.0,0.9958333333333333,0.24947807933194155,0.3989983305509182,958.0,0.3420852359208524,0.8745136186770428,0.49179431072210067,1028.0,0.8475991649269311,0.41683778234086244,0.5588437715072264,974.0,0.5454545454545454,0.017839444995044598,0.0345489443378119,1009.0,0.5917079572789428,0.47278370497170796,0.3951168307702816,10000.0,0.5961504968421741,0.4867,0.4056833369696863,10000.0
12,2024-10-27 22:41:59.537766,2,[0],2,0,18786,1.7634276937931141,1.5743853977203368,0.6043,0.5619546247818499,0.9857142857142858,0.7158206743238237,980.0,0.6766826923076923,0.9920704845814978,0.8045730618077885,1135.0,0.7052752293577982,0.5959302325581395,0.6460084033613446,1032.0,0.525,0.8316831683168316,0.6436781609195402,1010.0,0.8989637305699482,0.3533604887983707,0.5073099415204678,982.0,0.0,0.0,0.0,892.0,0.9390787518573551,0.6597077244258872,0.7749846719803801,958.0,0.40407620735489586,0.8871595330739299,0.5552511415525114,1028.0,0.7631578947368421,0.47638603696098564,0.5865992414664981,974.0,0.6380090497737556,0.13974231912784935,0.22926829268292684,1009.0,0.6112198180740137,0.5921754273557778,0.5463493589615281,10000.0,0.6161721514307963,0.6043,0.5545581521138558,10000.0
13,2024-10-27 22:42:02.943381,2,[0],2,1,18786,1.371723947322115,1.1736286725044252,0.7066,0.7549563838223632,0.9714285714285714,0.8496207050423918,980.0,0.7855641205325858,0.9876651982378855,0.8750975800156128,1135.0,0.7294238683127572,0.687015503875969,0.7075848303393214,1032.0,0.5520102105934908,0.8564356435643564,0.6713232440822662,1010.0,0.7563218390804598,0.670061099796334,0.7105831533477321,982.0,0.9128205128205128,0.19955156950672645,0.32750689972401104,892.0,0.9088669950738916,0.7703549060542797,0.8338983050847457,958.0,0.5808306709265175,0.8842412451361867,0.7011183956806788,1028.0,0.7009569377990431,0.6016427104722792,0.6475138121546962,974.0,0.7070707070707071,0.3468780971258672,0.4654255319148936,1009.0,0.7388822246032329,0.6975274545198455,0.678967245738635,10000.0,0.7362667133005361,0.7066,0.684397397860555,10000.0
14,2024-10-27 22:42:06.496227,0,"[1, 2]",2,0,20082,1.7512255353722603,1.5426780937194824,0.6032,0.5708358032009484,0.9826530612244898,0.7221597300337458,980.0,0.7256294383473209,0.9903083700440528,0.8375558867362146,1135.0,0.8161559888579387,0.5678294573643411,0.6697142857142857,1032.0,0.5848484848484848,0.7643564356435644,0.6626609442060086,1010.0,0.893719806763285,0.18839103869653767,0.31118587047939444,982.0,1.0,0.01569506726457399,0.03090507726269316,892.0,0.7567820392890552,0.8444676409185804,0.7982239763196842,958.0,0.4,0.9241245136186771,0.5583308845136644,1028.0,0.8476190476190476,0.3655030800821355,0.5107604017216643,974.0,0.42589703588143524,0.2705649157581764,0.33090909090909093,1009.0,0.7021487644807516,0.5913893580615128,0.5432406147896446,10000.0,0.6977119555325282,0.6032,0.5521957639711451,10000.0
15,2024-10-27 22:42:10.034192,0,"[1, 2]",2,1,20082,1.3276997210493513,1.1214289372444153,0.7381,0.7906197654941374,0.963265306122449,0.8684452621895125,980.0,0.7990021382751248,0.9876651982378855,0.8833727344365643,1135.0,0.7597883597883598,0.6957364341085271,0.7263530601922105,1032.0,0.6343167701863354,0.808910891089109,0.7110530896431679,1010.0,0.7831168831168831,0.6140529531568228,0.6883561643835616,982.0,0.8119047619047619,0.38228699551569506,0.5198170731707317,892.0,0.8539094650205762,0.8663883089770354,0.8601036269430051,958.0,0.6361760660247593,0.8998054474708171,0.7453666398066076,1028.0,0.7790697674418605,0.5503080082135524,0.6450060168471721,974.0,0.6304849884526559,0.5411298315163529,0.5824,1009.0,0.7478388965705454,0.7309549374408247,0.7230273667612533,10000.0,0.7466683719356401,0.7381,0.7267200612623871,10000.0
16,2024-10-27 22:42:13.757417,1,[0],2,0,21131,1.7612336904690358,1.5185048814773559,0.6821,0.6952380952380952,0.9683673469387755,0.8093816631130064,980.0,0.7610619469026548,0.9850220264317181,0.858678955453149,1135.0,0.8916349809885932,0.45445736434108525,0.6020539152759948,1032.0,0.5197775030902348,0.8326732673267326,0.6400304414003044,1010.0,0.7713625866050808,0.6802443991853361,0.7229437229437229,982.0,0.0,0.0,0.0,892.0,0.711764705882353,0.884133611691023,0.7886405959031657,958.0,0.6087542087542087,0.8793774319066148,0.7194588141663351,1028.0,0.6590649942987458,0.5934291581108829,0.624527282549973,974.0,0.7400662251655629,0.44301288404360756,0.5542467451952883,1009.0,0.635872524692553,0.6720717489975776,0.631996213600094,10000.0,0.6444085322089054,0.6821,0.6408121657543885,10000.0
17,2024-10-27 22:42:17.421778,1,[0],2,1,21131,1.3102103744285925,1.0796971506118775,0.742,0.8286219081272085,0.9571428571428572,0.8882575757575758,980.0,0.8141399416909622,0.9841409691629956,0.8911049062624651,1135.0,0.8109452736318408,0.6317829457364341,0.710239651416122,1032.0,0.5907202216066482,0.8445544554455445,0.6951915240423798,1010.0,0.6842105263157895,0.7810590631364562,0.72943414170233,982.0,0.8777292576419214,0.22533632286995517,0.3586083853702052,892.0,0.8266405484818805,0.8810020876826722,0.852956038403234,958.0,0.7274220032840722,0.8618677042801557,0.7889581478183437,1028.0,0.6852248394004282,0.6570841889117043,0.6708595387840671,974.0,0.72,0.5173439048562933,0.6020761245674741,1009.0,0.7565654520180751,0.7341314499225069,0.7187686034124197,10000.0,0.7558050943051065,0.742,0.7242283120508293,10000.0
18,2024-10-27 22:42:21.086630,1,[0],3,0,21131,0.9786671582809638,0.8366576555728913,0.7857,0.8819047619047619,0.9448979591836735,0.9123152709359605,980.0,0.8603395061728395,0.9823788546255506,0.9173179761415056,1135.0,0.8140814081408141,0.7170542635658915,0.762493560020608,1032.0,0.6716653512233622,0.8425742574257425,0.7474747474747475,1010.0,0.7043158861340679,0.7810590631364562,0.7407049734427813,982.0,0.7888675623800384,0.460762331838565,0.5817409766454352,892.0,0.871875,0.8736951983298539,0.872784150156413,958.0,0.8111824014665444,0.8608949416342413,0.8352996696554978,1028.0,0.7367280606717227,0.6981519507186859,0.716921454928835,974.0,0.7214765100671141,0.6392467789890981,0.6778770362585391,1009.0,0.7862436448161265,0.780071559944776,0.7764929815660323,10000.0,0.7869268778395989,0.7857,0.78004276553584,10000.0
19,2024-10-27 22:42:24.755167,1,[0],3,1,21131,0.7780683344395029,0.6879715659141541,0.8155,0.9029126213592233,0.9489795918367347,0.9253731343283582,980.0,0.8923694779116466,0.9788546255506608,0.9336134453781513,1135.0,0.8474945533769063,0.7538759689922481,0.7979487179487179,1032.0,0.7252747252747253,0.8495049504950495,0.7824897400820794,1010.0,0.7521448999046711,0.8034623217922607,0.7769571639586411,982.0,0.7720364741641338,0.5695067264573991,0.655483870967742,892.0,0.8910994764397906,0.8883089770354906,0.8897020386826974,958.0,0.8595121951219512,0.8570038910505836,0.8582562104237701,1028.0,0.7676659528907923,0.7361396303901437,0.7515723270440252,974.0,0.7298105682951147,0.7254707631318137,0.7276341948310139,1009.0,0.8140320944738957,0.8111107446732383,0.8099030843645195,10000.0,0.815343574117508,0.8155,0.8128814480961614,10000.0
20,2024-10-27 22:42:28.127212,2,[0],3,0,18786,1.0010571139670432,0.8769911260604858,0.7717,0.8539224526600541,0.9663265306122449,0.906653901388224,980.0,0.8624420401854714,0.9832599118942731,0.9188966652943599,1135.0,0.7641700404858299,0.7315891472868217,0.7475247524752475,1032.0,0.6436609152288072,0.8495049504950495,0.7323943661971831,1010.0,0.7018181818181818,0.7861507128309573,0.7415946205571565,982.0,0.7869822485207101,0.44730941704035876,0.5704074338813439,892.0,0.9168591224018475,0.8288100208768268,0.8706140350877193,958.0,0.7468982630272953,0.8784046692607004,0.8073312472060795,1028.0,0.7196969696969697,0.6827515400410678,0.7007376185458377,974.0,0.7582089552238805,0.5034687809712587,0.6051220964860036,1009.0,0.7754659189249048,0.765757568130956,0.7601276737119156,10000.0,0.7757790483564537,0.7717,0.7636753144852362,10000.0
21,2024-10-27 22:42:31.506491,2,[0],3,1,18786,0.8117017609261452,0.7311389315128326,0.8037,0.8795518207282913,0.9612244897959183,0.9185763042418332,980.0,0.9037520391517129,0.9762114537444934,0.938585345192715,1135.0,0.8094262295081968,0.7655038759689923,0.7868525896414342,1032.0,0.6990291262135923,0.8554455445544554,0.7693677649154052,1010.0,0.7204007285974499,0.8054989816700611,0.760576923076923,982.0,0.7758620689655172,0.554932735426009,0.6470588235294118,892.0,0.9199549041713642,0.8517745302713987,0.8845528455284553,958.0,0.827490774907749,0.872568093385214,0.8494318181818182,1028.0,0.7221664994984955,0.7392197125256673,0.730593607305936,974.0,0.7801778907242694,0.6085232903865213,0.6837416481069042,1009.0,0.8037812082466639,0.799090270772873,0.7969337669720836,10000.0,0.8051136093132699,0.8037,0.8000766500638039,10000.0
22,2024-10-27 22:42:35.043712,0,"[1, 2]",3,0,20082,0.9729493657826997,0.8481367450237274,0.7854,0.8834123222748815,0.9510204081632653,0.9159705159705159,980.0,0.8664596273291926,0.9832599118942731,0.9211721007016096,1135.0,0.773,0.749031007751938,0.7608267716535433,1032.0,0.7067796610169491,0.8257425742574257,0.7616438356164383,1010.0,0.7262952101661779,0.7566191446028513,0.7411471321695761,982.0,0.7453125,0.5347533632286996,0.6227154046997389,892.0,0.8921251348435815,0.8632567849686847,0.8774535809018568,958.0,0.755,0.8813229571984436,0.8132854578096947,1028.0,0.7586206896551724,0.6550308008213552,0.703030303030303,974.0,0.7186761229314421,0.6025768087215064,0.6555256064690027,1009.0,0.7825681268217398,0.7802613761608443,0.777277070902228,10000.0,0.7833636495800438,0.7854,0.7803718400260267,10000.0
23,2024-10-27 22:42:38.582854,0,"[1, 2]",3,1,20082,0.7788647425829605,0.7006212013483047,0.8153,0.9007707129094412,0.9540816326530612,0.9266600594648167,980.0,0.9054604726976365,0.9788546255506608,0.9407281964436918,1135.0,0.8184615384615385,0.7732558139534884,0.7952167414050823,1032.0,0.7417631344612645,0.8247524752475247,0.7810595405532115,1010.0,0.768389662027833,0.7871690427698574,0.7776659959758552,982.0,0.7556179775280899,0.6031390134529148,0.6708229426433915,892.0,0.8996798292422625,0.8799582463465553,0.8897097625329815,958.0,0.8236363636363636,0.8813229571984436,0.8515037593984962,1028.0,0.7617486338797814,0.715605749486653,0.7379565907887772,974.0,0.7435367114788004,0.7125867195242814,0.7277327935222672,1009.0,0.8119065036323011,0.811072627618344,0.8099056382728571,10000.0,0.8133619062240929,0.8153,0.8128169172474582,10000.0
24,2024-10-27 22:42:42.053846,2,[0],4,0,18786,0.6739483066695802,0.6155056603908539,0.8301,0.9017175572519084,0.9642857142857143,0.9319526627218935,980.0,0.920265780730897,0.9762114537444934,0.9474134245404019,1135.0,0.8542766631467793,0.7839147286821705,0.8175846387064174,1032.0,0.741306191687871,0.8653465346534653,0.7985381452718137,1010.0,0.7594123048668503,0.8421588594704684,0.7986479961371318,982.0,0.7932960893854749,0.6367713004484304,0.7064676616915423,892.0,0.9186813186813186,0.872651356993737,0.8950749464668094,958.0,0.8591817316841104,0.8784046692607004,0.8686868686868687,1028.0,0.7432567432567433,0.7638603696098563,0.7534177215189873,974.0,0.8035087719298246,0.6808721506442021,0.7371244635193133,1009.0,0.8294903152621778,0.8264477137793238,0.8254908529261179,10000.0,0.8309888574596985,0.8301,0.8281419550801671,10000.0
25,2024-10-27 22:42:45.426490,2,[0],4,1,18786,0.5983769809819283,0.5518325461983681,0.8457,0.913926499032882,0.9642857142857143,0.9384309831181727,980.0,0.9301934398654331,0.9744493392070485,0.9518072289156626,1135.0,0.8779193205944799,0.8013565891472868,0.8378926038500507,1032.0,0.7696969696969697,0.8801980198019802,0.8212471131639723,1010.0,0.7875939849624061,0.8533604887983707,0.8191593352883676,982.0,0.8007863695937091,0.6849775784753364,0.7383685800604229,892.0,0.9194776931447225,0.8820459290187892,0.9003729355354289,958.0,0.8739172281039461,0.8832684824902723,0.8785679729075956,1028.0,0.7597208374875374,0.7823408624229979,0.7708649468892261,974.0,0.8139013452914798,0.7195242814667988,0.7638085218306154,1009.0,0.8447133687773565,0.8425807285114594,0.8420520221559515,10000.0,0.846298403009307,0.8457,0.844439796560017,10000.0
26,2024-10-27 22:42:48.966432,0,"[1, 2]",4,0,20082,0.6579187595801559,0.6047631044864654,0.8376,0.9143135345666992,0.9581632653061225,0.9357249626307922,980.0,0.9212271973466003,0.9788546255506608,0.9491670226398975,1135.0,0.8583420776495279,0.7926356589147286,0.8241813602015113,1032.0,0.7673579801623084,0.8425742574257425,0.8032090608777726,1010.0,0.8071065989847716,0.8095723014256619,0.8083375699034062,982.0,0.7872340425531915,0.6636771300448431,0.7201946472019465,892.0,0.89937106918239,0.8956158663883089,0.897489539748954,958.0,0.8480300187617261,0.8793774319066148,0.8634192932187201,1028.0,0.7904451682953312,0.7474332648870636,0.7683377308707124,974.0,0.759493670886076,0.7730426164519326,0.7662082514734774,1009.0,0.8352921358388622,0.834094641830168,0.833626943876719,10000.0,0.836684721452998,0.8376,0.8361167556351405,10000.0
27,2024-10-27 22:42:52.502183,0,"[1, 2]",4,1,20082,0.5760764364734482,0.5386222433924674,0.8512,0.9201557935735151,0.9642857142857143,0.9417040358744395,980.0,0.9279731993299832,0.9762114537444934,0.9514813224559897,1135.0,0.8760504201680672,0.8081395348837209,0.8407258064516129,1032.0,0.7998137802607076,0.8504950495049505,0.8243761996161229,1010.0,0.8250758341759353,0.8309572301425662,0.8280060882800608,982.0,0.7989886219974716,0.7085201793721974,0.7510398098633393,892.0,0.897196261682243,0.9018789144050104,0.8995314940135346,958.0,0.8624288425047438,0.8842412451361867,0.8731988472622478,1028.0,0.805921052631579,0.7546201232032854,0.7794273594909862,974.0,0.7758620689655172,0.8027750247770069,0.7890891378470531,1009.0,0.8489465875289763,0.8482124469455133,0.8478580101155387,10000.0,0.8503723332236679,0.8512,0.8500832513586422,10000.0
28,2024-10-27 22:42:56.167921,1,[0],4,0,21131,0.6702659630937887,0.6010421237468719,0.8351,0.915603532875368,0.9520408163265306,0.9334667333666833,980.0,0.9063517915309446,0.9806167400881057,0.9420228523063902,1135.0,0.8806629834254144,0.7722868217054264,0.8229220443985544,1032.0,0.753686036426713,0.8603960396039604,0.8035136384650948,1010.0,0.7915437561455261,0.8197556008146639,0.8054027013506754,982.0,0.7916666666666666,0.6390134529147982,0.707196029776675,892.0,0.8941908713692946,0.8997912317327766,0.8969823100936525,958.0,0.8851963746223565,0.8550583657587548,0.8698664027709055,1028.0,0.782422293676313,0.7494866529774127,0.7656004195070791,974.0,0.7425093632958801,0.7859266600594648,0.7636013480982186,1009.0,0.8343833670034476,0.8314372381981894,0.8310574480133928,10000.0,0.8357418465982901,0.8351,0.8336222255972522,10000.0
29,2024-10-27 22:42:59.833629,1,[0],4,1,21131,0.5852945652775562,0.5332392528891563,0.852,0.9268051434223541,0.9561224489795919,0.9412355600200905,980.0,0.9213576158940397,0.9806167400881057,0.9500640204865557,1135.0,0.8920392584514721,0.7926356589147286,0.8394048229861467,1032.0,0.7928251121076233,0.8752475247524752,0.832,1010.0,0.8149606299212598,0.8431771894093686,0.8288288288288288,982.0,0.7997465145754119,0.7073991031390134,0.7507436049970255,892.0,0.8944099378881988,0.9018789144050104,0.8981288981288982,958.0,0.8977505112474438,0.8540856031128404,0.8753738783649053,1028.0,0.8127053669222344,0.7618069815195072,0.7864334923158453,974.0,0.7589696412143514,0.817641228939544,0.7872137404580153,1009.0,0.851156973164439,0.8490611393260187,0.8489426846586312,10000.0,0.852612068355501,0.852,0.8511469211965268,10000.0
